month,symbol,side
2026-03,EME,pierre_only
2026-03,FISV,pierre_only
2026-03,FIX,pierre_only
2026-03,HOOD,pierre_only
2026-03,IBKR,pierre_only
2026-03,LITE,pierre_only
2026-03,MRSH,pierre_only
2026-03,Q,pierre_only
2026-03,SATS,pierre_only
2026-03,SNDK,pierre_only
2026-03,VRT,pierre_only
2026-04,BF-B,hans_only
2026-04,BRK-B,hans_only
2026-04,CZR,hans_only
2026-04,DAY,hans_only
2026-04,EMN,hans_only
2026-04,ENPH,hans_only
2026-04,FI,hans_only
2026-04,IPG,hans_only
2026-04,K,hans_only
2026-04,KMX,hans_only
2026-04,LKQ,hans_only
2026-04,LW,hans_only
2026-04,MHK,hans_only
2026-04,MKTX,hans_only
2026-04,MMC,hans_only
2026-04,MOH,hans_only
2026-04,MTCH,hans_only
2026-04,PAYC,hans_only
2026-04,WBA,hans_only
2026-04,APP,pierre_only
2026-04,ARES,pierre_only
2026-04,BF/B,pierre_only
2026-04,BRK/B,pierre_only
2026-04,CIEN,pierre_only
2026-04,COHR,pierre_only
2026-04,CRH,pierre_only
2026-04,CVNA,pierre_only
2026-04,EME,pierre_only
2026-04,FISV,pierre_only
2026-04,FIX,pierre_only
2026-04,HOOD,pierre_only
2026-04,IBKR,pierre_only
2026-04,LITE,pierre_only
2026-04,MRSH,pierre_only
2026-04,Q,pierre_only
2026-04,SATS,pierre_only
2026-04,SNDK,pierre_only
2026-04,VRT,pierre_only
