strategy,category,score_variant,n,allocation,signal_date,execution_date,exit_execution_date,regime,gross_return,net_return,turnover_half_l1,traded_notional,cost,valid_weight_fraction,max_stock_weight,top3_stock_weight,stock_hhi,effective_stock_count,max_sector_weight,sector_hhi,effective_sector_count
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.05672032214642837,-0.05773030951635454,0.5049936849630856,1.0099873699261712,0.0010099873699261712,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.7000000000000001,0.5400000000000001,1.8518518518518514
full_dynamic_n10_score,allocation,full_dynamic,10,score,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.05666317057551748,-0.057647684969314585,0.4922571968985514,0.9845143937971028,0.000984514393797103,1.0,0.11157622044108853,0.31257384456207443,0.10017682963207583,9.982348250316438,0.7036766345339933,0.5444767708170338,1.8366256442849063
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.036772085061466536,-0.03793472978505171,0.5813223617925884,1.162644723585177,0.001162644723585177,1.0,0.2916893849421994,0.7375561975699885,0.2190668562960939,4.564816498979589,0.873011746734788,0.7782755264042753,1.2848920029904034
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.039577691981477266,-0.04025681804427442,0.33956303139857613,0.6791260627971523,0.0006791260627971523,1.0,0.07917006160392887,0.2001868172526965,0.05201856094075575,19.223907426791488,0.5691282389941668,0.36580325709993367,2.733709939949524
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.021826346600828824,-0.022080998141660046,0.12732577041561158,0.25465154083122316,0.0002546515408312232,0.9999999999999998,0.11938138177047748,0.3529559888129412,0.10266722301181748,9.740206958601533,0.29999999999999993,0.20311654292800688,4.923281903012905
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.059319875411576815,-0.06028730436214076,0.4837144752819718,0.9674289505639436,0.0009674289505639436,1.0,0.15381952909716454,0.3901697561489078,0.10599210357079195,9.434665095896523,0.8544390100487731,0.7512540236887086,1.3311076792506635
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.03586688728906362,-0.03645116498867397,0.2921388498051748,0.5842776996103496,0.0005842776996103496,1.0,0.14927936252084942,0.3783203655439241,0.10580989565084528,9.45091188162429,0.544029345070451,0.3489099913691457,2.8660686845794654
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.012906085080672206,-0.013294345781818106,0.19413035057294956,0.3882607011458991,0.0003882607011458991,1.0,0.14649462161292603,0.3723643059775243,0.1053571594042647,9.49152393301448,0.43144535833865816,0.24171945926003666,4.137027292139609
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.02886430822617148,-0.030041546792398087,0.5886192831133036,1.1772385662266072,0.0011772385662266072,0.9999999999999999,0.1569749690987345,0.3973888996035971,0.1070015733302519,9.345656973786536,0.7640754788360627,0.612883333312447,1.631631903898097
no_quality_n10,factor_ablation,no_quality,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.03698935136949708,-0.03784093676892635,0.4257926997146338,0.8515853994292676,0.0008515853994292676,1.0000000000000002,0.1374439839204706,0.3719973286645974,0.10368597887160078,9.644505562688925,0.6295278124382038,0.47459739335071005,2.1070490778297146
no_value_n10,factor_ablation,no_value,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.06938966444175275,-0.07026778061202933,0.4390580851382927,0.8781161702765854,0.0008781161702765854,1.0,0.1517251107873865,0.40203808724592627,0.10583648987083005,9.448537089811529,0.9307147100463782,0.8710303229006713,1.148065657082797
no_growth_n10,factor_ablation,no_growth,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.03310242092494237,-0.03395054358221572,0.4240613286366728,0.8481226572733456,0.0008481226572733455,1.0,0.1540727807191305,0.38784788178137747,0.10646960976385994,9.392351509674079,0.558711785226651,0.4336329643837301,2.3060977419490665
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.059709032978484976,-0.06104108424116033,0.6660256313376777,1.3320512626753553,0.0013320512626753553,1.0000000000000002,0.1680051135892753,0.42315787471783173,0.11308420961293572,8.842967585154433,0.809488419389252,0.6834196204976102,1.4632298664060623
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.061776101488201285,-0.06297998265135968,0.6019405815791967,1.2038811631583934,0.0012038811631583934,1.0,0.16760947151476677,0.4036231354409077,0.11101288925724645,9.007963009436981,0.623944049259525,0.530724254693695,1.8842176349696798
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.058825762397205335,-0.05980898915476585,0.4916133787802577,0.9832267575605154,0.0009832267575605154,0.9999999999999999,0.18021774558525172,0.4353374875395186,0.11851086744009387,8.43804472619771,0.4375847948984724,0.37811987745985126,2.6446639270007166
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.06261525115339425,-0.06346292275042716,0.42383579851644926,0.8476715970328985,0.0008476715970328985,1.0,0.19101203625748694,0.460146132121668,0.12127475436229122,8.245739232855017,0.4624287004063879,0.4112677021099925,2.431506278926208
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.08117206409172785,-0.08219489323055407,0.5114145694131085,1.022829138826217,0.001022829138826217,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.4,0.3400000000000001,2.9411764705882346
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2025-02-28,2025-03-03,2025-04-01,HIGH_REAL_RATES,-0.08227212577252879,-0.08327150337938169,0.49968880342644767,0.9993776068528953,0.0009993776068528953,1.0,0.10618958994012334,0.31467510922798814,0.10015188891986558,9.984834143269419,0.4050837144291104,0.3446600232525277,2.901409889557495
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.012751161931368982,-0.014321117043178313,0.7849775559046649,1.5699551118093298,0.0015699551118093299,0.9999999999999999,0.11753224379279326,0.34005338978953265,0.10155454658621765,9.846924964122815,0.3070893322774154,0.2207763510534208,4.529470639534359
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.018837919666792137,-0.020437919666792138,0.8,1.6,0.0016,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.30000000000000004,0.22000000000000008,4.545454545454544
full_dynamic_n10_score,allocation,full_dynamic,10,score,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.018325277089000915,-0.019892235341477965,0.783479126238525,1.56695825247705,0.0015669582524770501,1.0,0.11253310626186273,0.3178065151462558,0.10023650277180689,9.97640552440808,0.30621329089693233,0.22034498597827307,4.538337895733212
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,0.026079467590466098,0.02448987510533966,0.7947962425632195,1.589592485126439,0.001589592485126439,1.0,0.22394884464843043,0.6336579285107831,0.2012987929787732,4.96773967296192,0.36634207148921694,0.2682906089649802,3.727301540138997
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.011858312811689822,-0.013190555797050854,0.6661214926805157,1.3322429853610314,0.0013322429853610315,0.9999999999999998,0.06335695039973283,0.18330923544809832,0.05111031391396132,19.56552256132474,0.3160514206965255,0.1940229537052754,5.154029360459171
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.013028289275198696,-0.01459384449644694,0.7827776106241225,1.565555221248245,0.0015655552212482451,0.9999999999999999,0.11873474386729187,0.3397068989702893,0.10154463564305184,9.847886042106495,0.3,0.21907367170710032,4.564674486932376
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.02233996012693262,-0.023265447323253953,0.46274359816066707,0.9254871963213341,0.0009254871963213342,1.0,0.14139423484719196,0.40050664809624026,0.1089465599982105,9.178812070949514,0.599151418632373,0.42532767698548457,2.3511284454553087
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.0031834715388986156,-0.004328547111372782,0.5725377862370831,1.1450755724741661,0.0011450755724741661,0.9999999999999999,0.12315732765707164,0.3492168403616516,0.10169164281020512,9.833649770673647,0.5035236544995418,0.3039146774408034,3.2903971878580305
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.00141478999601425,-0.0027841534134768406,0.6846817087312953,1.3693634174625906,0.0013693634174625907,1.0,0.12784588467592276,0.3441493218037277,0.10175892859289792,9.827147492881457,0.37021540489106336,0.24296625585373047,4.115797876895366
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.015086266848490956,-0.016717433223203636,0.8155831873563412,1.6311663747126823,0.0016311663747126824,1.0,0.11535198351443395,0.33048724533488294,0.10101416588161104,9.899601617975083,0.29864444581151584,0.20068409473056664,4.982955930526406
no_quality_n10,factor_ablation,no_quality,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.011217602831970647,-0.012855125683793553,0.8187614259114527,1.6375228518229055,0.0016375228518229056,1.0,0.12122093663807852,0.3412502297237006,0.10164730646590965,9.837938994825985,0.5345949920115665,0.3832943038446845,2.608961286325852
no_value_n10,factor_ablation,no_value,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,0.008921477140276678,0.007317496158213121,0.8019904910317783,1.6039809820635567,0.0016039809820635566,1.0,0.12044977057489954,0.34352249354515707,0.10139853846903939,9.862075086075683,0.3619923720287599,0.24249521438428293,4.1237927211845795
no_growth_n10,factor_ablation,no_growth,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.011867124424287539,-0.013420641174317587,0.7767583750150238,1.5535167500300475,0.0015535167500300476,0.9999999999999999,0.12077595728747861,0.3440175822724548,0.10188345981980156,9.815135859821332,0.38180089520564486,0.23081245203796102,4.332521885931583
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,0.011296033059804353,0.009843292747287836,0.7263701562582587,1.4527403125165175,0.0014527403125165175,1.0,0.13866308263875315,0.4048160381453124,0.10868616926915782,9.200802703088486,0.32818732636494724,0.22947169952503246,4.357835855444617
hyp_no_growth_low_vol_n10,interaction_hypothesis,no_growth_low_vol,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,0.014897472404534363,0.013363517097950361,0.7669776532920004,1.5339553065840008,0.0015339553065840008,1.0,0.146901263749495,0.42691402701823433,0.11468469089069018,8.719559622418423,0.34381780278305124,0.24574062003419228,4.06933131307661
hyp_no_growth_low_vol_macro_sector_n10,interaction_hypothesis,no_growth_low_vol_macro_sector,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.004734767649853415,-0.005863986812352659,0.5646095812496218,1.1292191624992436,0.0011292191624992435,1.0,0.15771103413886803,0.4289066724297206,0.11464006160340692,8.72295414023296,0.18936344671714767,0.1477006084850225,6.770452811651107
hyp_static_neutral_no_growth_low_vol_n10,interaction_hypothesis,static_neutral_no_growth_low_vol,10,invvol,2025-03-31,2025-04-01,2025-05-01,RECESSION,-0.021244053972498855,-0.022038796680100062,0.39737135380060384,0.7947427076012077,0.0007947427076012077,1.0,0.14951749946498785,0.4296194221799811,0.11365419337367255,8.798619481748442,0.3231806458702273,0.2379379119960274,4.202777067391833
hyp_no_growth_low_vol_macro_sector_n10_equal,allocation_decomposition,no_growth_low_vol_macro_sector,10,equal,2025-03-31,2025-04-01,2025-05-01,RECESSION,0.02081055709383415,0.019757512140891543,0.5265224764713037,1.0530449529426074,0.0010530449529426074,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.2,0.16000000000000006,6.249999999999997
hyp_no_growth_low_vol_macro_sector_n10_score,allocation_decomposition,no_growth_low_vol_macro_sector,10,score,2025-03-31,2025-04-01,2025-05-01,RECESSION,0.020145170282200787,0.01910044760121209,0.5223613404943487,1.0447226809886974,0.0010447226809886974,1.0,0.10835299668168223,0.32096338014815373,0.10034931000763064,9.965190591982736,0.21267144636659563,0.16366129698865006,6.110180099998536
full_dynamic_n10_invvol,base,full_dynamic,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.03989981543418415,0.038313951507637375,0.7929319632733891,1.5858639265467782,0.0015858639265467782,1.0,0.15231148597757455,0.3931608769136429,0.10616989970822269,9.41886544819399,0.695809744985609,0.5445246528518024,1.836464143106776
full_dynamic_n10_equal,allocation,full_dynamic,10,equal,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.041283362845411446,0.03968336284541145,0.8,1.6,0.0016,1.0,0.1,0.30000000000000004,0.10000000000000003,9.999999999999996,0.7000000000000001,0.5400000000000001,1.8518518518518514
full_dynamic_n10_score,allocation,full_dynamic,10,score,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.04143173543870436,0.03986601094871687,0.7828622449937478,1.5657244899874956,0.0015657244899874956,1.0,0.11153364344648736,0.32475554582483357,0.10036459605862794,9.963672841525216,0.6909311631002303,0.5305894500244374,1.8846963503589131
full_dynamic_n5_invvol,breadth,full_dynamic,5,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.043809787902707564,0.042562564883132016,0.6236115097877734,1.2472230195755467,0.0012472230195755467,1.0,0.27431869910067397,0.7080974858856681,0.21568743414861755,4.636338709055061,0.6030158139329816,0.45392564222223286,2.2030039878434984
full_dynamic_n20_invvol,breadth,full_dynamic,20,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.027850373379767573,0.026750231832367542,0.5500707737000157,1.1001415474000313,0.0011001415474000313,0.9999999999999999,0.07719148098339892,0.2169100854568729,0.052773486389619935,18.948909166567606,0.3942173702295394,0.22954017813480707,4.356535784391995
full_dynamic_strict_12_30,constraint_baseline,full_dynamic,10,strict,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.026965462074205512,0.025957823374354372,0.5038193499255696,1.0076386998511393,0.0010076386998511392,1.0,0.12,0.36,0.10323645873618853,9.686500411210442,0.3,0.24923077426170018,4.012345598019803
static_neutral_n10_invvol,macro_ablation,static_neutral,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.0268680402973005,0.02602230973631106,0.4228652804947194,0.8457305609894388,0.0008457305609894388,1.0,0.13926785144729126,0.3973730493340798,0.10577618327932141,9.453924021434169,0.47388037765873814,0.33522887687486835,2.9830365728703985
dynamic_no_macro_sector_n10,macro_ablation,dynamic_no_macro_sector,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.026562406482655104,0.025704268240656858,0.42906912099912325,0.8581382419982465,0.0008581382419982466,1.0,0.14351242997849412,0.4051171805622781,0.10673632439915538,9.36888173383562,0.4701183125525876,0.3336610580254748,2.9970533748162205
no_sector_rotation_n10,factor_ablation,no_sector_rotation,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.016247233560041402,0.015081624173023755,0.5828046935088231,1.1656093870176463,0.0011656093870176462,0.9999999999999999,0.15221720911614411,0.4093181258128832,0.1103917619433565,9.058646971438987,0.33765497051200255,0.18505682943029747,5.403745449862766
no_momentum_n10,factor_ablation,no_momentum,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.014526087443205545,0.013328229322630652,0.5989290602874467,1.1978581205748935,0.0011978581205748936,1.0,0.14404415635551812,0.3852759840604443,0.10517261036394282,9.508178950199738,0.40089878538669105,0.259382478448424,3.8553105282276863
no_quality_n10,factor_ablation,no_quality,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.0455725437055595,0.044137991637810334,0.717276033874584,1.434552067749168,0.0014345520677491682,1.0000000000000002,0.15698238309897866,0.409782059044379,0.1086332826496128,9.205281987339118,0.5343205754605119,0.36486340021899905,2.7407517427063883
no_value_n10,factor_ablation,no_value,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.01941915667069003,0.018157237508128823,0.6309595812806047,1.2619191625612094,0.0012619191625612095,1.0,0.13764762320181737,0.35137960402980184,0.10211878804579774,9.792517313773102,0.5668022259493364,0.4386923755126608,2.2795016640792736
no_growth_n10,factor_ablation,no_growth,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.028990949753564928,0.027837349292015208,0.5768002307748605,1.153600461549721,0.001153600461549721,1.0000000000000002,0.14921243029022715,0.41772279200947626,0.10845306951921405,9.220578121330494,0.40962937174349195,0.2593667704268137,3.855544017278701
no_low_vol_n10,factor_ablation,no_low_vol,10,invvol,2025-04-30,2025-05-01,2025-06-02,HIGH_REAL_RATES,0.05625831259391045,0.055103708355622234,0.5773021191441094,1.154604238288219,0.0011546042382882188,1.0,0.17620613828127007,0.45688273036774174,0.11927314097409347,8.38411726087773,0.5229559789368022,0.3655998903178759,2.735230579884847
